info function time diff
exit_omp-128-128-128 dgemm_nt_kern 111.035306000 1.273292000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 112.308598000 0.076702000
enter_omp-gemm-128-128-128 dgemm_nt_kern 112.385300000 0.015104000
offload_wait __tgt_rtl_run_target_team_region 112.400404000 0.013865000
offload_return __tgt_rtl_run_target_team_region 112.414269000 0.010162000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 112.424431000 0.026641000
exit_omp-128-128-128 dgemm_nt_kern 112.451072000 1.257930000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 113.709002000 0.082975000
enter_omp-gemm-128-128-128 dgemm_nt_kern 113.791977000 0.015544000
offload_wait __tgt_rtl_run_target_team_region 113.807521000 0.013522000
offload_return __tgt_rtl_run_target_team_region 113.821043000 0.010061000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 113.831104000 0.027108000
exit_omp-128-128-128 dgemm_nt_kern 113.858212000 1.282970000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 115.141182000 0.078979000
enter_omp-gemm-128-128-128 dgemm_nt_kern 115.220161000 0.012982000
offload_wait __tgt_rtl_run_target_team_region 115.233143000 0.014766000
offload_return __tgt_rtl_run_target_team_region 115.247909000 0.011585000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 115.259494000 0.028420000
exit_omp-128-128-128 dgemm_nt_kern 115.287914000 1.236638000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 116.524552000 0.077046000
enter_omp-gemm-128-128-128 dgemm_nt_kern 116.601598000 0.013070000
offload_wait __tgt_rtl_run_target_team_region 116.614668000 0.014573000
offload_return __tgt_rtl_run_target_team_region 116.629241000 0.010198000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 116.639439000 0.024739000
exit_omp-128-128-128 dgemm_nt_kern 116.664178000 1.287268000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 117.951446000 0.079539000
enter_omp-gemm-128-128-128 dgemm_nt_kern 118.030985000 0.015032000
offload_wait __tgt_rtl_run_target_team_region 118.046017000 0.013592000
offload_return __tgt_rtl_run_target_team_region 118.059609000 0.010135000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 118.069744000 0.027073000
exit_omp-128-128-128 dgemm_nt_kern 118.096817000 1.273396000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 119.370213000 0.077833000
enter_omp-gemm-128-128-128 dgemm_nt_kern 119.448046000 0.015113000
offload_wait __tgt_rtl_run_target_team_region 119.463159000 0.013530000
offload_return __tgt_rtl_run_target_team_region 119.476689000 0.010492000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 119.487181000 0.026703000
exit_omp-128-128-128 dgemm_nt_kern 119.513884000 1.243815000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 120.757699000 0.074767000
enter_omp-gemm-128-128-128 dgemm_nt_kern 120.832466000 0.018247000
offload_wait __tgt_rtl_run_target_team_region 120.850713000 0.012311000
offload_return __tgt_rtl_run_target_team_region 120.863024000 0.011205000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 120.874229000 0.030385000
exit_omp-128-128-128 dgemm_nt_kern 120.904614000 7.399727000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 128.304341000 0.551019000
enter_omp-gemm-256-256-256 dgemm_nt_kern 128.855360000 0.013466000
offload_wait __tgt_rtl_run_target_team_region 128.868826000 0.086496000
offload_return __tgt_rtl_run_target_team_region 128.955322000 0.010207000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 128.965529000 0.325041000
exit_omp-256-256-256 dgemm_nt_kern 129.290570000 8.331467000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 137.622037000 0.391639000
enter_omp-gemm-256-256-256 dgemm_nt_kern 138.013676000 0.013578000
offload_wait __tgt_rtl_run_target_team_region 138.027254000 0.090377000
offload_return __tgt_rtl_run_target_team_region 138.117631000 0.010136000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 138.127767000 0.325005000
exit_omp-256-256-256 dgemm_nt_kern 138.452772000 8.044923000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 146.497695000 0.304397000
enter_omp-gemm-256-256-256 dgemm_nt_kern 146.802092000 0.014445000
offload_wait __tgt_rtl_run_target_team_region 146.816537000 0.090203000
offload_return __tgt_rtl_run_target_team_region 146.906740000 0.015170000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 146.921910000 0.113687000
exit_omp-256-256-256 dgemm_nt_kern 147.035597000 8.342929000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 155.378526000 0.384283000
enter_omp-gemm-256-256-256 dgemm_nt_kern 155.762809000 0.013096000
offload_wait __tgt_rtl_run_target_team_region 155.775905000 0.087343000
offload_return __tgt_rtl_run_target_team_region 155.863248000 0.016721000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 155.879969000 0.326168000
exit_omp-256-256-256 dgemm_nt_kern 156.206137000 8.043887000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 164.250024000 0.316892000
enter_omp-gemm-256-256-256 dgemm_nt_kern 164.566916000 0.015132000
offload_wait __tgt_rtl_run_target_team_region 164.582048000 0.088081000
offload_return __tgt_rtl_run_target_team_region 164.670129000 0.010193000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 164.680322000 0.101321000
exit_omp-256-256-256 dgemm_nt_kern 164.781643000 8.260090000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 173.041733000 0.383640000
enter_omp-gemm-256-256-256 dgemm_nt_kern 173.425373000 0.016890000
offload_wait __tgt_rtl_run_target_team_region 173.442263000 0.090348000
offload_return __tgt_rtl_run_target_team_region 173.532611000 0.010155000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 173.542766000 0.326934000
exit_omp-256-256-256 dgemm_nt_kern 173.869700000 8.071789000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 181.941489000 0.310064000
enter_omp-gemm-256-256-256 dgemm_nt_kern 182.251553000 0.015127000
offload_wait __tgt_rtl_run_target_team_region 182.266680000 0.088240000
offload_return __tgt_rtl_run_target_team_region 182.354920000 0.014618000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 182.369538000 0.106469000
exit_omp-256-256-256 dgemm_nt_kern 182.476007000 8.258663000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 190.734670000 0.390161000
enter_omp-gemm-256-256-256 dgemm_nt_kern 191.124831000 0.013594000
offload_wait __tgt_rtl_run_target_team_region 191.138425000 0.090136000
offload_return __tgt_rtl_run_target_team_region 191.228561000 0.010105000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 191.238666000 0.323325000
exit_omp-256-256-256 dgemm_nt_kern 191.561991000 8.152575000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 199.714566000 0.313136000
enter_omp-gemm-256-256-256 dgemm_nt_kern 200.027702000 0.013568000
offload_wait __tgt_rtl_run_target_team_region 200.041270000 0.085796000
offload_return __tgt_rtl_run_target_team_region 200.127066000 0.010134000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 200.137200000 0.111415000
exit_omp-256-256-256 dgemm_nt_kern 200.248615000 8.305239000
data_in_copy-gemm-256-256-256 dgemm_nt_kern 208.553854000 0.408210000
enter_omp-gemm-256-256-256 dgemm_nt_kern 208.962064000 0.018028000
offload_wait __tgt_rtl_run_target_team_region 208.980092000 0.087864000
offload_return __tgt_rtl_run_target_team_region 209.067956000 0.010041000
data_out_copy-gemm-256-256-256 dgemm_nt_kern 209.077997000 0.320729000
exit_omp-256-256-256 dgemm_nt_kern 209.398726000 54.216806000
data_in_copy-gemm-512-512-512 dgemm_nt_kern 263.615532000 2.260780000
enter_omp-gemm-512-512-512 dgemm_nt_kern 265.876312000 0.013108000
offload_wait __tgt_rtl_run_target_team_region 265.889420000 0.670904000
offload_return __tgt_rtl_run_target_team_region 266.560324000 0.010217000
data_out_copy-gemm-512-512-512 dgemm_nt_kern 266.570541000 1.311851000
exit_omp-512-512-512 dgemm_nt_kern 267.882392000 57.425363000
data_in_copy-gemm-512-512-512 dgemm_nt_kern 325.307755000 1.576019000
enter_omp-gemm-512-512-512 dgemm_nt_kern 326.883774000 0.013038000
offload_wait __tgt_rtl_run_target_team_region 326.896812000 0.670815000
offload_return __tgt_rtl_run_target_team_region 327.567627000 0.010177000
data_out_copy-gemm-512-512-512 dgemm_nt_kern 327.577804000 1.304400000
exit_omp-512-512-512 dgemm_nt_kern 328.882204000 58.550141000
data_in_copy-gemm-512-512-512 dgemm_nt_kern 387.432345000 1.538899000
enter_omp-gemm-512-512-512 dgemm_nt_kern 388.971244000 0.018111000
offload_wait __tgt_rtl_run_target_team_region 388.989355000 0.667682000
offload_return __tgt_rtl_run_target_team_region 389.657037000 0.010216000
